,userid,lat,lng,center
1023490,4743,30.25912049,-97.7463913,0
617239,2624,39.12449553,-94.82564218,12
642825,2745,47.61026812,-122.34250949999999,7
739508,3172,39.2379555,-120.0436743,2
918071,4141,32.77391551,-97.08476543,15
763889,3252,42.37349831,-71.11900806,10
559097,2280,34.41820417,-119.5633807,48
197787,591,37.75443829,-100.0486171,32
1004780,4663,33.880460299999996,-84.46739093,20
382658,1307,37.5724739,-121.8840425,2
989343,4598,39.19661853,-76.8137161,3
950085,4383,34.09801737,-118.2867463,48
242035,751,30.46415115,-97.81866573,0
845204,3528,37.79996772,-122.2544217,2
840342,3491,33.96429143,-80.94142914,5
134366,444,28.54183017,-81.37906408,26
541136,2186,39.56175052,-104.90365590000002,9
875163,3747,27.54402924,-99.50365448,29
630632,2685,38.91421058,-77.05412507,3
100130,341,40.24121915,-77.06139654,3
892697,3882,26.20559514,-98.35183024,29
720780,3112,34.05886378,-117.5909185,48
757655,3236,33.43283125,-111.90275749999999,21
313336,1010,28.44670423,-81.39687896,26
612991,2605,47.61329491,-122.3400807,7
628806,2676,25.8017947,-80.20009583,11
794949,3356,38.89063199,-77.00443983,3
536198,2141,30.29553571,-97.74164915,0
550618,2237,33.948299600000006,-118.0894554,48
324628,1075,40.03284747,-76.50346756,47
701899,3012,32.78174665,-96.76412025,15
212278,658,37.47448492,-122.21826259999999,2
372869,1269,40.3337545,-75.13158112,47
1009456,4678,32.93690432,-97.07833732,15
321097,1060,37.76204145,-122.41938950000001,2
604712,2545,36.83554528,-76.13029042,3
992182,4611,34.82685613,-82.29961684,5
284620,904,28.06380079,-82.41322159999999,26
809788,3396,33.12705595,-96.65727248,15
848996,3559,32.85752967,-96.75428095,15
908033,4020,37.776422100000005,-122.3943257,2
505502,1923,30.47235995,-87.20744312,40
715932,3087,48.42501209,-123.36865130000001,7
899644,3941,30.23040917,-97.82181501,0
149390,475,32.79190421,-96.77818358,15
579946,2363,47.24159718,-122.36105020000001,7
12144,54,30.26904736,-97.74324775,0
365261,1247,53.48246952,-2.2414673169999997,45
1021996,4738,37.231322,-121.9192345,2
135237,444,28.48500688,-81.4305768,26
801984,3382,34.36171415,-89.57003572,33
1028432,4757,33.925816600000005,-116.97694740000001,8
299678,973,35.05325745,-80.85227772,5
516396,2001,27.77217135,-82.63644877,26
13448,70,37.45175158,-122.1625044,2
473272,1711,43.65011218,-70.26142427,10
495410,1833,32.76792575,-117.1661362,8
396230,1358,45.50730758,-122.8263787,42
909544,4055,28.431109600000003,-81.30758286,26
1029242,4761,32.64602023,-97.05981348,15
716538,3090,38.89774647,-77.00626373,3
415115,1416,32.84854998,-96.76967195,15
660169,2818,33.4156332,-111.9381243,21
626454,2660,34.07290047,-118.44262240000002,48
796162,3359,29.98779857,-95.33935547,31
423664,1457,37.76251786,-122.50040359999998,2
716477,3090,39.41182673,-77.40524769,3
691417,2971,33.4571369,-117.59950159999998,8
734669,3158,39.24812858,-77.2699423,3
736214,3162,40.75755943,-73.9861148,18
945997,4352,37.36645658,-121.92633390000002,2
445389,1547,42.318626,-7.8811534,16
497702,1859,47.50271618,-122.6429345,7
358272,1201,40.75464383,-73.99013409999999,18
880471,3771,32.73048608,-97.33391995,15
858734,3631,30.28255648,-97.70398021,0
530151,2095,42.91625358,-85.5880022,14
755780,3229,32.79441776,-96.80000067,15
884444,3806,30.38720295,-97.72639915,0
753268,3227,35.8178737,-78.84047368,28
953243,4398,40.75925299,-73.98562431,18
434095,1498,34.01990218,-118.45449209999998,48
1028572,4758,33.81275811,-117.91897420000001,48
136007,445,35.03433407,-85.30341707,20
616945,2622,41.97802863,-87.90367126,14
268089,850,38.24416895,-122.65423290000001,2
31915,135,37.75534435,-122.42118390000002,2
856486,3615,28.03308421,-82.42104292,26
59594,216,36.10876538,-115.1728737,25
754874,3229,32.86042866,-96.74903976,15
26641,122,32.08365515,-81.08561108,5
654958,2798,38.89836436,-77.02152014,3
385213,1319,30.48049707,-97.82547377,0
795866,3359,32.539221000000005,-94.753146,15
717758,3103,34.18663623,-118.59828490000001,48
845025,3528,37.78469826,-122.4076885,2
783388,3326,32.57643823,-97.08411858,15
178957,551,32.76699638,-96.82779794,15
780032,3303,33.69854048,-117.8867774,48
581917,2366,32.85971811,-79.90872302,5
622259,2638,41.14495167,-87.86275685,14
741628,3183,33.13019827,-97.04482248,15
429482,1482,33.85424485,-118.3982139,48
321554,1063,29.65307359,-82.32242058,26
526489,2058,30.39222925,-97.83615499,0
28858,128,39.19255857,-120.2721137,2
60310,218,35.56488653,-97.57240798,32
602605,2528,41.55669732,-73.03838577,18
1003442,4663,34.01443213,-84.55082511,20
665757,2845,37.28815535,-79.3185854,46
567989,2341,32.9325885,-96.69909568,15
103797,347,37.78647887,-122.40356329999999,2
999514,4646,39.97552555,-83.03194393,30
305497,985,39.95812055,-105.09116599999999,9
740873,3180,38.80384072,-77.03997779999999,3
1030344,4767,42.79639373,-71.25055487,10
154331,490,30.50882848,-97.67798935,0
624661,2654,30.19165735,-97.77690822,0
654133,2798,43.84955895,-69.62522008,10
53338,200,37.87497122,-122.26751759999999,2
681675,2926,38.536351700000004,-121.49244809999999,2
1002418,4657,32.78121828,-96.76551818,15
386491,1326,53.95795411,-1.071392298,45
914241,4088,38.63981381,-90.26230849,6
435337,1508,41.07883568,-81.51977561,30
736765,3165,29.14925265,-82.19161605,26
986098,4587,32.76269532,-79.83697362,5
7803,35,33.07141745,-96.82103603,15
649981,2776,42.94794162,-87.90328503,14
739735,3175,32.81170248,-97.42838615,15
358229,1201,40.74598236,-73.99406688,18
999237,4641,45.52439687,-122.7688953,42
794064,3353,41.94045936,-87.63924301,14
1036450,4785,51.53641976,-0.10306052,1
112729,378,40.72555739,-74.00490500000001,18
726778,3128,37.39382099,-122.0789248,2
1013147,4690,32.79548198,-96.82955861,15
745705,3206,30.27130365,-97.74001837,0
287026,909,33.13196303,-96.82223082,15
769083,3272,35.37515259,-119.0175629,48
714584,3087,48.4203755,-123.3003801,7
184841,569,45.52319467,-122.6914608,42
968508,4496,28.60083345,-81.32477782,26
110584,370,33.79853595,-111.92241059999999,21
636906,2708,37.78312959,-122.40387439999999,2
512880,1972,40.78054143,-73.96682739,18
247837,775,30.47033279,-97.80739546,0
144444,469,35.92941235,-115.0908821,25
399602,1369,30.28691105,-97.7395595,0
643231,2745,38.56911052,-121.4929879,2
739124,3167,33.46556137,-112.08284990000001,21
902499,3973,32.7834814,-96.78321383,15
947458,4368,37.78237492,-122.40661029999998,2
1045062,4800,33.704055600000004,-117.9329035,48
137133,446,32.75755452,-97.33240843,15
623127,2645,37.27071382,-76.70026435,3
574955,2357,37.61771629,-122.38806670000001,2
510551,1953,37.69929197,-121.7733199,2
699696,3006,34.082015000000006,-118.36175049999999,48
412285,1406,40.09390105,-74.21565588,18
444396,1544,39.75958079,-86.33078473,44
59022,213,40.01729096,-105.2543986,9
1043684,4797,32.82168212,-96.78795755,15
97520,337,34.60871127,-98.42270288,32
784119,3328,30.13898507,-97.46948004,0
56611,209,30.29124311,-97.70510759,0
256718,804,37.56068997,-122.27379979999999,2
341875,1148,33.51866024,-86.81117535,43
778235,3299,32.99977394,-96.96359396,15
79772,268,41.82328143,-71.39898547,10
841755,3500,37.862242200000004,-122.20943570000001,2
957815,4447,37.78399448,-122.40239380000001,2
901089,3963,38.90010757,-76.98631892,3
1015603,4705,32.94479559,-97.0994406,15
1013323,4690,32.8458172,-96.71199471,15
808727,3395,31.42299565,-100.5023027,0
445190,1546,40.76402114,-73.97362143,18
1013074,4690,32.79567024,-96.80086434,15
550089,2235,40.55089527,-74.71005237,18
111557,374,38.92289098,-94.62707248,12
946165,4358,37.80524253,-122.4338937,2
121634,406,38.91197335,-94.37792396,12
259417,819,33.53497278,-101.9230513,38
638116,2714,33.01162445,-96.91211023,15
593724,2464,30.50056279,-97.68850386,0
871700,3715,39.17932273,-76.67091276,3
826307,3446,47.48822938,-122.14737079999999,7
442858,1542,32.77763766,-96.76262593,15
996400,4632,31.56949957,-97.14609977,15
856922,3615,32.86413915,-96.67216352,15
1047122,4806,40.01904519,-105.2736595,9
232000,725,37.43186637,-122.20175459999999,2
764653,3252,42.3919,-71.12451899999999,10
787345,3337,30.40762708,-97.74581135,0
910352,4063,33.75281515,-117.8516486,48
163985,515,37.87791058,-122.2692007,2
885722,3817,30.25254295,-97.74701357,0
859399,3631,32.95580303,-96.82866358,15
100548,341,29.95212112,-90.06989767,24
892168,3870,30.33826888,-97.80719161,0
1046286,4804,30.26767678,-97.73448892,0
850132,3574,30.26897323,-97.74038315,0
96386,335,29.458369,-98.7002921,0
801368,3382,35.78635067,-78.75563665,28
42011,170,33.65197636,-117.74539229999999,8
571043,2344,45.12276023,-93.41011292,23
964356,4487,30.27106736,-97.74186373,0
568181,2341,33.01127582,-96.61223612,15
925071,4196,38.9437479,-95.21905303,12
596723,2488,42.62250402,-82.98558502,30
847011,3541,38.36027398,-122.5417568,2
365292,1247,53.46513515,-2.278343439,45
161364,506,37.42105916,-122.21295159999998,2
748240,3210,39.99506677,-86.00307208,44
101991,346,38.97233228,-95.23739048,12
68850,241,51.50873085,-0.124567483,1
551321,2241,30.24813717,-97.77149093,0
614952,2614,32.81211316,-96.80600613,15
735823,3158,39.11379408,-77.19975755,3
553955,2252,35.95450158,-86.81866043,34
151449,483,30.26513627,-97.73934683,0
267662,847,43.06654424,-88.92499208,14
385632,1323,51.86643793,-2.248405501,45
805106,3384,47.61252825,-122.339952,7
530627,2100,43.44991246,-79.69850421,19
798310,3363,43.03745985,-88.13468455,14
587182,2404,34.1510831,-118.24556329999999,48
669064,2859,29.71474315,-95.50277709999999,31
526314,2056,21.29656178,-157.8294841,4
548283,2211,28.373685,-81.51460942,26
683832,2937,41.25548065,-96.17813587,12
486179,1776,39.02492555,-84.57925493,44
472491,1703,32.7706956,-117.25272959999998,8
815527,3413,34.00107398,-117.0605265,8
648235,2762,42.84909888,-88.75368335,14
37971,158,37.40486168,-122.11200520000001,2
11882,54,30.27296017,-97.74841913,0
849188,3559,32.80397825,-96.77346018,15
849047,3559,36.02700288,-86.83215593,34
495500,1834,29.74180188,-95.44582408,31
745271,3206,33.50187501,-86.80464589,43
384193,1312,55.94544605,-3.361328433,27
84377,286,38.91763317,-94.64850426,12
929493,4234,37.78146571,-122.39877320000001,2
928970,4231,37.75493502,-122.4465537,2
985206,4584,45.52291262,-122.6597048,42
239993,741,42.36289624,-71.08358145,10
626545,2660,34.14574959,-118.1515672,48
410182,1404,33.97850755,-84.52249945,20
468579,1686,39.9657159,-75.18093467,47
706275,3038,36.01420278,-75.66794872,28
313808,1011,33.97716037,-117.38203370000001,8
96463,335,30.2697678,-97.74826616,0
605785,2555,38.91759978,-77.2185874,3
83634,284,37.71091771,-122.21147350000001,2
738942,3167,33.63931143,-112.3574352,21
347565,1174,30.21378586,-97.74627059999999,0
943395,4318,47.63252377,-122.3569465,7
117583,392,39.04169797,-94.59059,12
747092,3207,39.01623707,-76.999498,3
767679,3265,38.95827476,-77.35775173,3
581708,2366,32.79647842,-79.88373353,5
412398,1406,41.24418365,-75.85002868,47
433112,1496,29.94958373,-90.06212718,24
344418,1154,33.96430691,-84.22709572,20
595467,2476,28.47941321,-81.46326803,26
640183,2727,32.23540849,-95.22839947,15
930223,4242,43.64726328,-70.30994654,10
118158,395,45.40230699,-73.95669937,36
43076,172,30.26351531,-97.74016857,0
1000070,4647,33.06945681,-96.81656279,15
651581,2784,32.70916669,-97.36375809,15
699564,3006,34.14509771,-118.41482069999999,48
132096,443,38.72541853,-94.45747888,12
132942,443,39.03956132,-94.57921743,12
768215,3267,41.76887532,-72.75854158,18
150813,481,38.89107548,-104.7585551,9
244458,755,39.07189682,-77.13238478,3
418143,1429,36.04582402,-115.07484140000001,25
184456,568,29.43343542,-97.16715535,0
123712,412,45.524077500000004,-122.6810481,42
584672,2390,42.52003508,-70.90321612,10
469980,1695,32.8099993,-96.84376927,15
1004859,4663,33.83939722,-84.36898748,20
845415,3529,37.80802375,-122.3101029,2
919841,4153,30.26797357,-97.7408291,0
320092,1052,36.74382737,-119.77295179999999,2
812770,3406,39.68325445,-75.75157464,47
517797,2013,25.67842997,-100.30417800000001,29
788092,3340,32.33924097,-97.4090795,15
51614,191,37.78496959,-122.4070287,2
86345,295,37.76080882,-122.41267179999998,2
786969,3336,33.81266361,-117.9209855,48
198933,599,37.44790792,-122.15977190000001,2
189209,576,39.04235138,-94.58985108,12
555238,2255,35.77813207,-78.63881707,28
1002043,4657,32.89848367,-96.46428686,15
882997,3791,30.33794479,-97.80711651,0
513884,1982,21.32149027,-157.8726868,4
33536,138,30.26470542,-97.7454686,0
564455,2319,30.26904233,-97.7504671,0
512278,1970,37.73447538,-84.29925588,44
558978,2280,33.92050373,-116.80039140000001,8
410415,1404,33.78649225,-84.38068778,20
144540,469,36.03381383,-115.10056740000002,25
728692,3137,44.05637699,-92.52436532,23
30769,130,37.73407963,-122.43411359999999,2
592508,2439,40.66859159,-73.9801585,18
594200,2468,38.4896467,-122.45095829999998,2
646617,2758,38.80374789,-77.06549764,3
815650,3415,33.95915433,-118.38579170000001,48
719842,3106,36.05801574,-115.281558,25
397051,1359,43.66454992,-79.51560974,19
374755,1274,33.73889297,-84.36806755,20
87416,304,37.3315248,-122.0349321,2
165560,520,33.43923483,-88.8579338,43
556498,2265,31.62949717,-96.27562242,15
113885,381,29.98130335,-95.51260637,31
956990,4435,40.70306403,-74.01659972,18
178053,546,39.26229723,-84.55744558,44
720409,3109,29.84324103,-97.96941304,0
924545,4192,39.84950188,-104.673872,9
870597,3703,30.33712089,-97.75666189,0
214836,668,34.02324917,-118.3945555,48
363737,1242,33.61567204,-117.8743487,48
461949,1651,37.61635606,-122.38615039999999,2
967842,4493,31.32419092,-94.7559326,31
748581,3210,40.0033855,-85.99790022,44
79952,268,34.12843513,-118.114124,48
103790,347,37.78659122,-122.40385829999998,2
998773,4638,33.04496383,-96.82866668,15
133119,443,36.06582794,-94.16411877,49
463276,1661,26.84217834,-80.09729004,11
812178,3402,47.66280059,-122.2982168,7
939469,4302,37.78947734,-122.45106820000001,2
895753,3910,30.27274602,-97.76913952,0
433052,1494,51.40901162,-0.307395717,1
1033446,4775,37.82624968,-122.20895530000001,2
653163,2791,41.3639729,-73.13012383,18
335688,1120,37.79224436,-122.4061811,2
906720,4002,30.44942915,-97.72596359,0
796570,3360,30.61605021,-96.34022713,31
790019,3342,28.37181395,-81.54940009,26
321767,1069,51.50153018,-0.119776417,1
342752,1153,35.9652746,-83.91595747,20
696022,2998,47.60954374,-122.34048190000001,7
62293,222,42.15110147,-87.8173585,14
243898,753,36.611935700000004,-121.8997452,2
630649,2685,38.91128038,-77.04702258,3
684356,2941,32.82466888,-96.71311951,15
537460,2151,45.54160039999999,-122.95944569999999,42
320262,1052,37.42493733,-122.17005449999999,2
117042,392,30.566530699999998,-97.68979168,0
677864,2901,37.73798793,-84.3288288,44
420383,1440,21.27740784,-157.8295094,4
684323,2941,32.78246695,-96.76531434,15
903923,3988,30.25862238,-97.74425626,0
1023150,4743,32.79441776,-96.80000067,15
15882,85,37.53706067,-122.3278894,2
805895,3386,33.0307547,-96.79629008,15
99964,340,55.94925688,-3.1826693180000003,27
705284,3023,29.75334844,-95.36332385,31
676099,2894,41.92185903,-87.69499815,14
758931,3236,47.62523453,-122.32106270000001,7
503569,1922,30.55868862,-97.68790735,0
1022989,4742,39.95395036,-75.1449315,47
564434,2319,30.26388514,-97.74280565,0
449606,1584,38.2925222,-122.4564462,2
82051,278,30.22527778,-97.76083333,0
836742,3480,40.72493117,-73.99720763,18
1013794,4697,45.40356499,-75.68850517,36
175966,540,35.98609538,-78.52192885,28
150943,482,38.91576538,-94.65777953,12
887558,3828,29.77477993,-95.38324714,31
749045,3214,33.81153249,-84.39456999,20
925154,4198,39.09458904,-94.58133101,12
857799,3623,32.79716133,-96.80137395,15
326859,1083,34.09194946,-84.00184856,20
675100,2890,51.47119902,-0.453615189,1
639618,2727,32.32901391,-95.34108853,15
283740,898,37.43169833,-122.15510259999998,2
560337,2290,41.62726587,-73.91376191,18
760116,3242,44.84000289,-93.17778521,23
673863,2884,41.76033633,-72.7408046,18
583436,2378,52.95076745,-1.142114033,45
836421,3478,38.2495005,-77.49315977,3
81436,273,36.16646272,-86.77134991,34
470989,1695,32.928988000000004,-97.01089745,15
68254,241,47.6614964,-117.4062622,35
655564,2800,41.91153478,-87.65105788,14
716342,3089,43.54843187,-96.72223049,23
106783,358,33.8163666,-116.5135711,8
168725,525,32.77804598,-96.80383588,15
379548,1298,37.91129159,-122.0654038,2
829328,3455,35.99920654,-78.90586090000001,28
374696,1274,40.77457811,-73.87200594,18
15748,85,37.40118147,-122.10630139999999,2
558331,2277,36.08019678,-115.14604369999999,25
572164,2355,32.71210961,-117.1518946,8
249992,776,40.7750859,-73.96875322,18
414153,1414,38.25712976,-85.76413751,44
649153,2766,41.88221479,-87.62257576,14
600999,2517,36.15165388,-86.79928257,34
991135,4605,40.92835385,-73.99484058,18
1026240,4753,41.94727485,-87.65009602,14
224260,694,34.16486237,-118.1675896,48
782808,3317,38.29934205,-76.5103068,3
144188,469,33.69081694,-117.8895664,48
29064,130,37.32195343,-122.0189594,2
727993,3129,47.64803798,-122.33963519999999,7
790861,3342,34.90082682,-82.33672522,5
362344,1234,30.00171789,-95.51532984,31
920715,4161,26.38895553,-80.15064358,11
398202,1359,43.67379277,-79.58835125,19
701145,3011,42.35253471,-71.05517023,10
401631,1384,51.51049195,-0.086088181,1
834637,3475,28.23637771,-81.64710855,26
816195,3416,51.4942518,-0.182273267,1
1011782,4686,28.55291535,-81.36038238,26
583664,2378,52.95505505,-1.14296805,45
35379,143,30.25815902,-97.80774951,0
42317,170,34.10262346,-118.3267486,48
221668,687,41.2654994,-73.1279282,18
859842,3632,37.88191451,-122.18815890000002,2
